Date,Open,High,Low,Close,Volume,MarketCap
22-Mar-21,3.52,3.72,3.43,3.44,355688257,2630560181
21-Mar-21,3.66,3.71,3.41,3.50,277918214,2673595699
20-Mar-21,3.56,3.87,3.54,3.66,339177576,2795360042
19-Mar-21,3.59,3.65,3.48,3.57,255806739,2724003078
18-Mar-21,3.67,3.82,3.51,3.58,406213537,2732447183
17-Mar-21,3.39,3.73,3.24,3.70,486015903,2822313986
16-Mar-21,3.22,3.39,3.10,3.38,325874015,2578480878
15-Mar-21,3.32,3.39,3.14,3.21,325509059,2448342225
14-Mar-21,3.49,3.51,3.31,3.32,256458515,2536378175
13-Mar-21,3.33,3.54,3.19,3.49,317853689,2662462328
12-Mar-21,3.44,3.46,3.20,3.32,343292988,2535719482
11-Mar-21,3.49,3.51,3.32,3.45,290381170,2634986979
10-Mar-21,3.75,3.76,3.43,3.50,395189209,2672096294
09-Mar-21,3.71,3.86,3.67,3.77,410833774,2874221068
08-Mar-21,3.51,3.74,3.41,3.68,564913291,2807902137
07-Mar-21,3.25,3.53,3.21,3.51,362403981,2678428598
06-Mar-21,3.17,3.35,3.13,3.25,305246013,2479170448
05-Mar-21,3.07,3.22,2.89,3.16,368677107,2405847313
04-Mar-21,3.20,3.29,2.96,3.04,422188746,2318926593
03-Mar-21,3.05,3.31,3.04,3.19,436145433,2431910053
02-Mar-21,3.01,3.15,2.91,3.06,383613772,2329412282
01-Mar-21,2.82,3.04,2.82,3.01,313585685,2289612000
28-Feb-21,3.01,3.04,2.66,2.83,389028544,2153068744
27-Feb-21,2.87,3.19,2.87,3.01,422428459,2294074428
26-Feb-21,2.75,3.12,2.61,2.85,492190890,2167042511
25-Feb-21,2.90,3.15,2.74,2.74,496950570,2085662977
24-Feb-21,2.90,3.21,2.78,2.91,482033720,2213794508
23-Feb-21,3.52,3.52,2.44,2.89,710378742,2199661872
22-Feb-21,3.86,3.86,3.02,3.53,664835806,2686625764
21-Feb-21,3.84,3.97,3.74,3.86,412536369,2933677549
20-Feb-21,4.10,4.25,3.62,3.84,598490628,2921931527
19-Feb-21,4.02,4.22,3.81,4.11,524977324,3127648379
18-Feb-21,3.82,4.14,3.76,4.03,516899108,3067521147
17-Feb-21,3.74,3.93,3.47,3.81,578493115,2897191233
16-Feb-21,3.74,4.01,3.58,3.73,620954816,2837220510
15-Feb-21,4.04,4.09,3.25,3.74,980175102,2846040592
14-Feb-21,4.40,4.60,3.91,4.05,968959329,3077502318
13-Feb-21,4.14,4.40,3.82,4.40,1152000846,3341357740
12-Feb-21,3.39,4.43,3.33,4.13,1203398735,3140102769
11-Feb-21,3.16,3.55,3.15,3.39,749246284,2576776724
10-Feb-21,3.10,3.20,2.86,3.16,692874308,2398879167
09-Feb-21,2.82,3.20,2.66,3.12,775443809,2366564216
08-Feb-21,2.74,2.84,2.69,2.82,451663343,2142321171
07-Feb-21,2.63,2.86,2.55,2.75,539448766,2084252574
06-Feb-21,2.86,2.90,2.58,2.63,438505156,1997410569
05-Feb-21,2.47,2.92,2.47,2.87,542898975,2180191939
04-Feb-21,2.53,2.61,2.39,2.46,405365229,1865987130
03-Feb-21,2.42,2.61,2.40,2.53,389358805,1916932143
02-Feb-21,2.41,2.45,2.35,2.41,255395803,1828849029
01-Feb-21,2.34,2.41,2.28,2.40,284877433,1821033786
31-Jan-21,2.38,2.42,2.26,2.34,275087940,1773926533
30-Jan-21,2.39,2.47,2.32,2.38,309743045,1805069768
29-Jan-21,2.44,2.51,2.33,2.40,389362388,1817095251
28-Jan-21,2.32,2.53,2.26,2.50,414133224,1898562764
27-Jan-21,2.39,2.41,2.17,2.31,340994017,1747621170
26-Jan-21,2.41,2.48,2.28,2.40,300372629,1816061823
25-Jan-21,2.50,2.61,2.39,2.40,335075796,1822342040
24-Jan-21,2.60,2.70,2.40,2.50,463441313,1894663069
23-Jan-21,2.40,2.78,2.35,2.60,790489919,1973226754
22-Jan-21,2.02,2.55,1.90,2.40,620416636,1821398341
21-Jan-21,2.40,2.41,2.02,2.04,325425348,1541448060
20-Jan-21,2.38,2.43,2.19,2.40,343293857,1815506281
19-Jan-21,2.51,2.65,2.39,2.39,377582503,1812258904
18-Jan-21,2.46,2.56,2.37,2.51,345001844,1901250302
17-Jan-21,2.38,2.57,2.24,2.45,414177608,1858373668
16-Jan-21,2.25,2.62,2.25,2.39,624234696,1805651493
15-Jan-21,2.09,2.36,2.05,2.25,513525825,1700211733
14-Jan-21,2.05,2.15,1.98,2.09,272407628,1580649406
13-Jan-21,1.87,2.04,1.84,2.04,247370830,1546071728
12-Jan-21,1.92,2.02,1.81,1.88,295091118,1422953216
11-Jan-21,2.27,2.27,1.73,1.91,449322813,1448256932
10-Jan-21,2.16,2.41,1.99,2.27,491267933,1714447203
09-Jan-21,2.01,2.20,1.98,2.16,294005566,1633581888
08-Jan-21,2.06,2.09,1.85,2.01,338913100,1516258716
07-Jan-21,2.13,2.25,1.97,2.05,368929530,1552932503
06-Jan-21,1.94,2.22,1.87,2.13,374300089,1608370514
05-Jan-21,1.89,2.01,1.76,1.94,302500928,1467924315
04-Jan-21,1.74,1.92,1.67,1.89,307334623,1426509734
03-Jan-21,1.65,1.83,1.61,1.76,257200637,1328285773
02-Jan-21,1.66,1.69,1.61,1.65,192031066,1244288771
01-Jan-21,1.65,1.74,1.63,1.64,145319933,1242238335
31-Dec-20,1.62,1.64,1.58,1.64,125283806,1237690362
30-Dec-20,1.67,1.69,1.60,1.62,140615070,1226242455
29-Dec-20,1.73,1.77,1.63,1.67,193588259,1262267495
28-Dec-20,1.64,1.82,1.63,1.74,151114593,1311855781
27-Dec-20,1.62,1.75,1.55,1.64,178705572,1238850688
26-Dec-20,1.66,1.67,1.58,1.62,114994846,1223467983
25-Dec-20,1.69,1.73,1.64,1.66,140497032,1255657453
24-Dec-20,1.49,1.71,1.47,1.69,169677439,1275335735
23-Dec-20,1.79,1.81,1.35,1.49,197715534,1127015657
22-Dec-20,1.79,1.79,1.70,1.79,154004745,1347146630
21-Dec-20,1.86,1.89,1.74,1.79,148563471,1350983401
20-Dec-20,1.90,1.92,1.83,1.85,116433546,1394152815
19-Dec-20,1.90,1.95,1.88,1.90,125894555,1431515787
18-Dec-20,1.87,1.91,1.85,1.90,128886175,1430828069
17-Dec-20,1.94,1.99,1.88,1.88,209562207,1417886908
16-Dec-20,1.84,1.95,1.81,1.94,142515266,1464632265
15-Dec-20,1.83,1.86,1.80,1.84,90861849,1385396832
14-Dec-20,1.84,1.87,1.80,1.83,98155990,1381458890
13-Dec-20,1.76,1.87,1.76,1.84,118235490,1385476830
12-Dec-20,1.72,1.78,1.72,1.76,95228701,1327378855
11-Dec-20,1.74,1.74,1.69,1.71,109147893,1290752764
10-Dec-20,1.80,1.81,1.72,1.74,96363449,1312874787
09-Dec-20,1.78,1.81,1.69,1.80,161507354,1351245326
08-Dec-20,1.88,1.95,1.75,1.78,166278751,1337849990
07-Dec-20,1.92,1.92,1.84,1.88,116901380,1414435257
06-Dec-20,1.92,1.93,1.86,1.92,121674713,1443586065
05-Dec-20,1.88,1.92,1.85,1.92,120363886,1441290796
04-Dec-20,1.98,2.00,1.84,1.88,153458297,1415280056
03-Dec-20,1.97,2.02,1.97,1.99,129427898,1494828411
02-Dec-20,1.93,2.00,1.91,1.98,159037329,1489043992
01-Dec-20,2.08,2.13,1.88,1.95,257376323,1467482141
30-Nov-20,1.97,2.12,1.95,2.07,209201208,1557975863
29-Nov-20,1.94,2.03,1.91,1.97,172854716,1483293213
28-Nov-20,1.88,2.03,1.85,1.94,193641366,1460461567
27-Nov-20,1.89,1.96,1.82,1.89,248579911,1420901543
26-Nov-20,2.18,2.23,1.77,1.88,475257371,1415894043
25-Nov-20,2.24,2.47,2.10,2.19,419703178,1643376543
24-Nov-20,2.21,2.38,2.11,2.25,442855743,1690471082
23-Nov-20,1.91,2.24,1.91,2.21,366988396,1658200709
22-Nov-20,2.00,2.05,1.84,1.91,297083525,1437230660
21-Nov-20,1.78,2.01,1.74,2.00,401619780,1502233061
20-Nov-20,1.75,1.81,1.74,1.77,184747765,1331150893
19-Nov-20,1.76,1.81,1.71,1.76,131799085,1318140418
18-Nov-20,1.81,1.84,1.70,1.76,176870853,1319703758
17-Nov-20,1.78,1.81,1.77,1.81,160624339,1355278146
16-Nov-20,1.71,1.77,1.69,1.76,134312175,1319181806
15-Nov-20,1.77,1.78,1.68,1.71,131885272,1279981257
14-Nov-20,1.82,1.82,1.73,1.77,117596859,1330985790
13-Nov-20,1.76,1.82,1.75,1.82,126021032,1365859898
12-Nov-20,1.80,1.83,1.74,1.76,144596092,1319413396
11-Nov-20,1.82,1.86,1.79,1.79,136382924,1345629313
10-Nov-20,1.77,1.85,1.77,1.82,146195945,1362471400
09-Nov-20,1.76,1.81,1.70,1.76,133745989,1317993695
08-Nov-20,1.70,1.81,1.67,1.76,154486455,1317342803
07-Nov-20,1.76,1.85,1.65,1.70,260585980,1275325291
06-Nov-20,1.59,1.77,1.59,1.76,244923903,1321925085
05-Nov-20,1.60,1.68,1.55,1.60,175668963,1201135487
04-Nov-20,1.59,1.62,1.52,1.60,137161558,1196039102
03-Nov-20,1.63,1.65,1.56,1.61,118776350,1202010394
02-Nov-20,1.70,1.77,1.62,1.63,113942687,1219397537
01-Nov-20,1.69,1.71,1.66,1.70,91949167,1272699951
31-Oct-20,1.63,1.73,1.62,1.69,120088445,1266499665
30-Oct-20,1.66,1.68,1.54,1.63,134913565,1220720957
29-Oct-20,1.71,1.74,1.62,1.65,115825368,1231604581
28-Oct-20,1.77,1.79,1.65,1.70,144563770,1272732423
27-Oct-20,1.78,1.80,1.75,1.77,149766890,1320358794
26-Oct-20,1.83,1.84,1.75,1.77,134374913,1323425112
25-Oct-20,1.87,1.89,1.82,1.83,114358921,1366381061
24-Oct-20,1.87,1.89,1.85,1.87,94628742,1398534766
23-Oct-20,1.85,1.91,1.84,1.88,136606984,1405609699
22-Oct-20,1.80,1.89,1.80,1.85,152674666,1379587532
21-Oct-20,1.74,1.84,1.74,1.80,160315588,1347584179
20-Oct-20,1.90,1.90,1.74,1.75,159411766,1304589829
19-Oct-20,1.96,1.97,1.90,1.91,120750773,1423889390
18-Oct-20,1.93,1.98,1.93,1.97,78271942,1468296421
17-Oct-20,1.89,1.94,1.88,1.93,78802678,1442285476
16-Oct-20,1.95,1.98,1.88,1.89,112048796,1412860402
15-Oct-20,1.96,1.99,1.91,1.94,116139184,1448319698
14-Oct-20,2.06,2.08,1.93,1.97,146010504,1473800451
13-Oct-20,2.01,2.09,1.99,2.05,166960518,1526956613
12-Oct-20,1.94,2.03,1.92,2.01,156710610,1498126478
11-Oct-20,1.90,1.98,1.89,1.93,128664695,1443006915
10-Oct-20,1.89,1.95,1.88,1.90,141253003,1417555949
09-Oct-20,1.79,1.92,1.77,1.90,145073568,1415831327
08-Oct-20,1.76,1.86,1.72,1.79,119143611,1337687253
07-Oct-20,1.76,1.81,1.74,1.76,112390776,1312253228
06-Oct-20,1.88,1.93,1.73,1.75,136758872,1306650806
05-Oct-20,1.80,1.90,1.78,1.89,87641661,1408711668
04-Oct-20,1.81,1.89,1.78,1.80,86518538,1344253548
03-Oct-20,1.78,1.88,1.77,1.81,81421068,1345788417
02-Oct-20,1.90,1.91,1.73,1.78,132062085,1327443574
01-Oct-20,1.92,1.99,1.86,1.90,125743208,1414434354
30-Sep-20,1.94,1.94,1.86,1.91,105325747,1423429050
29-Sep-20,1.96,1.98,1.87,1.95,110445907,1449169852
28-Sep-20,1.91,2.04,1.91,1.97,129800312,1464686664
27-Sep-20,1.91,1.94,1.81,1.91,100850606,1424681667
26-Sep-20,1.93,1.95,1.88,1.91,108508580,1419326699
25-Sep-20,1.87,1.98,1.81,1.92,122747019,1430104851
24-Sep-20,1.68,1.89,1.67,1.87,127945499,1395095081
23-Sep-20,1.80,1.86,1.65,1.67,142728163,1243335773
22-Sep-20,1.69,1.86,1.68,1.80,138624556,1339792155
21-Sep-20,1.88,1.91,1.64,1.68,201526189,1247078835
20-Sep-20,1.98,2.03,1.84,1.88,132573330,1396100354
19-Sep-20,2.03,2.03,1.93,1.98,125555405,1472590197
18-Sep-20,2.10,2.14,1.99,2.03,129239403,1509542300
17-Sep-20,2.11,2.17,2.09,2.11,132025619,1570196204
16-Sep-20,2.13,2.15,2.06,2.10,158085187,1564384669
15-Sep-20,2.22,2.26,2.12,2.12,165701554,1578790431
14-Sep-20,2.21,2.28,2.16,2.22,153136579,1650270040
13-Sep-20,2.20,2.32,2.15,2.21,194751952,1643393495
12-Sep-20,2.17,2.22,2.13,2.20,145795712,1637521900
11-Sep-20,2.18,2.22,2.10,2.17,158672875,1615492584
10-Sep-20,2.16,2.26,2.15,2.19,169583763,1625649596
09-Sep-20,2.14,2.22,2.07,2.16,156614472,1605875014
08-Sep-20,2.17,2.24,2.06,2.12,200933317,1577227050
07-Sep-20,2.17,2.19,2.02,2.17,201076775,1607933219
06-Sep-20,2.10,2.22,2.01,2.17,216490978,1609189443
05-Sep-20,2.33,2.39,1.99,2.10,311812189,1556447988
04-Sep-20,2.18,2.40,2.11,2.33,249583781,1726854500
03-Sep-20,2.65,2.65,2.12,2.18,248787166,1619525710
02-Sep-20,2.89,2.90,2.50,2.63,228740325,1950852065
01-Sep-20,2.73,2.93,2.67,2.88,178642276,2137629901
31-Aug-20,2.84,2.90,2.73,2.73,129093265,2024997389
30-Aug-20,2.82,2.87,2.80,2.84,132496933,2106096284
29-Aug-20,2.74,2.87,2.68,2.82,140323599,2092156853
28-Aug-20,2.71,2.80,2.66,2.76,133248512,2045727013
27-Aug-20,2.85,2.88,2.63,2.71,199782707,2006617321
26-Aug-20,2.92,2.95,2.80,2.85,172736000,2114456470
25-Aug-20,3.12,3.14,2.82,2.92,211622193,2165021909
24-Aug-20,2.99,3.21,2.93,3.13,197585227,2316421200
23-Aug-20,3.03,3.06,2.87,2.99,146545752,2211916744
22-Aug-20,2.87,3.05,2.79,3.03,194676247,2247216683
21-Aug-20,3.25,3.29,2.83,2.86,242045351,2115678989
20-Aug-20,3.07,3.31,2.96,3.25,258190060,2410123616
19-Aug-20,3.21,3.27,2.94,3.04,319643254,2252015905
18-Aug-20,3.40,3.49,3.16,3.23,219467669,2389147124
17-Aug-20,3.58,3.59,3.40,3.41,193865492,2520332439
16-Aug-20,3.44,3.69,3.40,3.58,240608181,2648672663
15-Aug-20,3.46,3.63,3.32,3.44,285810200,2548836673
14-Aug-20,3.53,3.62,3.40,3.47,235545093,2566493448
13-Aug-20,3.74,3.80,3.42,3.54,388119817,2618077569
12-Aug-20,3.42,3.80,3.13,3.75,462329695,2776384323
11-Aug-20,3.65,3.76,3.25,3.42,465517762,2527864453
10-Aug-20,3.14,3.62,3.03,3.62,445579058,2679670435
09-Aug-20,2.86,3.20,2.79,3.13,290631182,2310240584
08-Aug-20,2.60,2.95,2.57,2.87,191609545,2118968896
07-Aug-20,2.72,2.76,2.51,2.59,179544732,1911956815
06-Aug-20,2.62,2.84,2.60,2.72,175905286,2007039300
05-Aug-20,2.74,2.75,2.62,2.64,136562256,1948866204
04-Aug-20,2.60,2.80,2.60,2.75,241532173,2028499306
03-Aug-20,2.44,2.60,2.41,2.59,161697642,1915148912
02-Aug-20,2.57,2.65,2.37,2.44,212231278,1804012854
01-Aug-20,2.41,2.59,2.40,2.57,146291856,1898565325
31-Jul-20,2.37,2.44,2.35,2.39,92137494,1765053941
30-Jul-20,2.36,2.42,2.33,2.39,86865226,1760621387
29-Jul-20,2.42,2.51,2.36,2.38,115376029,1754468358
28-Jul-20,2.40,2.45,2.34,2.41,134584540,1777565702
27-Jul-20,2.56,2.56,2.29,2.42,229557294,1784364182
26-Jul-20,2.62,2.66,2.54,2.56,131621490,1887390898
25-Jul-20,2.60,2.66,2.59,2.62,110562420,1934249059
24-Jul-20,2.74,2.75,2.59,2.61,124261564,1928001777
23-Jul-20,2.66,2.78,2.63,2.74,147002350,2018599690
22-Jul-20,2.61,2.68,2.53,2.67,109678750,1970878240
21-Jul-20,2.42,2.66,2.40,2.63,135503000,1940243101
20-Jul-20,2.60,2.61,2.41,2.42,115266813,1784241384
19-Jul-20,2.63,2.66,2.54,2.60,107114893,1918530867
18-Jul-20,2.77,2.77,2.60,2.63,143649143,1937876730
17-Jul-20,2.71,2.82,2.65,2.78,164135756,2051503989
16-Jul-20,2.80,2.90,2.61,2.71,333365511,1996309373
15-Jul-20,2.59,2.80,2.50,2.80,263092763,2064249399
14-Jul-20,2.55,2.68,2.37,2.61,221658483,1919925469
13-Jul-20,2.49,2.78,2.46,2.57,363819029,1888791107
12-Jul-20,2.38,2.50,2.30,2.49,153255608,1831913433
11-Jul-20,2.25,2.40,2.23,2.38,130526244,1749179848
10-Jul-20,2.25,2.29,2.14,2.25,85244005,1654337989
09-Jul-20,2.33,2.33,2.19,2.24,101727030,1645277946
08-Jul-20,2.22,2.38,2.21,2.35,112232077,1727219830
07-Jul-20,2.15,2.28,2.13,2.22,102946261,1630410838
06-Jul-20,2.03,2.18,2.02,2.17,79843538,1592137265
05-Jul-20,2.07,2.08,1.99,2.03,55182900,1493992416
04-Jul-20,2.03,2.09,2.02,2.07,49614809,1520834901
03-Jul-20,2.10,2.10,2.03,2.03,56758986,1490597308
02-Jul-20,2.13,2.14,2.05,2.10,54814685,1539793876
01-Jul-20,2.10,2.18,2.08,2.14,58785988,1569476589
30-Jun-20,2.15,2.16,2.10,2.10,52713032,1541981067
29-Jun-20,2.11,2.18,2.10,2.15,62761638,1580509061
28-Jun-20,2.08,2.17,2.05,2.11,69147938,1553375086
27-Jun-20,2.21,2.22,2.04,2.08,86745612,1524056917
26-Jun-20,2.30,2.30,2.19,2.21,104648129,1624209744
25-Jun-20,2.34,2.34,2.26,2.30,85488811,1687568697
24-Jun-20,2.46,2.52,2.29,2.32,108835129,1705268208
23-Jun-20,2.37,2.47,2.32,2.47,110076265,1812227777
22-Jun-20,2.32,2.41,2.31,2.39,77338837,1755800241
21-Jun-20,2.33,2.35,2.31,2.31,63130670,1698295544
20-Jun-20,2.34,2.38,2.29,2.33,82052303,1712007803
19-Jun-20,2.38,2.42,2.33,2.33,97649148,1709790188
18-Jun-20,2.38,2.44,2.28,2.37,119752026,1740421757
17-Jun-20,2.32,2.39,2.28,2.38,81551745,1742904340
16-Jun-20,2.32,2.35,2.27,2.30,74352888,1688786380
15-Jun-20,2.31,2.38,2.18,2.34,100266856,1713164679
14-Jun-20,2.40,2.40,2.30,2.31,70334935,1692354338
13-Jun-20,2.37,2.42,2.35,2.39,68940432,1755020459
12-Jun-20,2.32,2.44,2.30,2.36,93383791,1732192474
11-Jun-20,2.54,2.56,2.25,2.31,106128174,1690439038
10-Jun-20,2.57,2.57,2.53,2.55,72067548,1865955782
09-Jun-20,2.60,2.61,2.54,2.57,69961816,1883794102
08-Jun-20,2.55,2.60,2.53,2.60,59062863,1902562803
07-Jun-20,2.58,2.60,2.50,2.56,68019486,1873783927
06-Jun-20,2.61,2.63,2.58,2.58,54382167,1891358637
05-Jun-20,2.65,2.67,2.58,2.60,72897992,1850541277
04-Jun-20,2.70,2.74,2.60,2.67,94489160,1903348173
03-Jun-20,2.59,2.75,2.54,2.71,97441259,1934647314
02-Jun-20,2.66,2.80,2.51,2.60,141866029,1851768992
01-Jun-20,2.52,2.69,2.50,2.66,110107549,1897864380
31-May-20,2.63,2.65,2.50,2.52,91082557,1794073887
30-May-20,2.59,2.66,2.54,2.63,107956328,1871685763
29-May-20,2.55,2.62,2.54,2.60,88559455,1851642388
28-May-20,2.46,2.58,2.44,2.56,77878337,1825291270
27-May-20,2.45,2.52,2.44,2.47,72110795,1755258326
26-May-20,2.50,2.52,2.44,2.46,75922075,1752785171
25-May-20,2.44,2.51,2.42,2.50,82066964,1780606280
24-May-20,2.54,2.59,2.45,2.45,86663775,1743814889
23-May-20,2.57,2.59,2.50,2.54,81749859,1803560885
